keywords,time,resolution,geo_name,geo_code,value
face mist||moisturizer,today 12-m,DMA,Memphis TN,640,3|97
face mist||moisturizer,today 12-m,DMA,Richmond-Petersburg VA,556,3|97
face mist||moisturizer,today 12-m,DMA,Spokane WA,881,4|96
face mist||moisturizer,today 12-m,DMA,Anchorage AK,743,3|97
face mist||moisturizer,today 12-m,DMA,Tulsa OK,671,3|97
face mist||moisturizer,today 12-m,DMA,Columbus-Tupelo-West Point MS,673,4|96
face mist||moisturizer,today 12-m,DMA,Bend OR,821,3|97
face mist||moisturizer,today 12-m,DMA,Indianapolis IN,527,3|97
face mist||moisturizer,today 12-m,DMA,Colorado Springs-Pueblo CO,752,4|96
face mist||moisturizer,today 12-m,DMA,Louisville KY,529,3|97
face mist||moisturizer,today 12-m,DMA,Lincoln & Hastings-Kearney NE,722,4|96
face mist||moisturizer,today 12-m,DMA,Utica NY,526,4|96
face mist||moisturizer,today 12-m,DMA,La Crosse-Eau Claire WI,702,4|96
face mist||moisturizer,today 12-m,DMA,Lexington KY,541,4|96
face mist||moisturizer,today 12-m,DMA,Waco-Temple-Bryan TX,625,4|96
face mist||moisturizer,today 12-m,DMA,Champaign & Springfield-Decatur IL,648,4|96
face mist||moisturizer,today 12-m,DMA,Wichita-Hutchinson KS,678,2|98
face mist||moisturizer,today 12-m,DMA,Lansing MI,551,3|97
face mist||moisturizer,today 12-m,DMA,Medford-Klamath Falls OR,813,4|96
face mist||moisturizer,today 12-m,DMA,Raleigh-Durham (Fayetteville) NC,560,3|97
face mist||moisturizer,today 12-m,DMA,Montgomery (Selma) AL,698,4|96
face mist||moisturizer,today 12-m,DMA,Monroe LA-El Dorado AR,628,4|96
face mist||moisturizer,today 12-m,DMA,Traverse City-Cadillac MI,540,5|95
face mist||moisturizer,today 12-m,DMA,Jackson MS,718,3|97
face mist||moisturizer,today 12-m,DMA,Corpus Christi TX,600,3|97
face mist||moisturizer,today 12-m,DMA,Missoula MT,762,4|96
face mist||moisturizer,today 12-m,DMA,Binghamton NY,502,4|96
face mist||moisturizer,today 12-m,DMA,Albany-Schenectady-Troy NY,532,4|96
face mist||moisturizer,today 12-m,DMA,Reno NV,811,4|96
face mist||moisturizer,today 12-m,DMA,Biloxi-Gulfport MS,746,4|96
face mist||moisturizer,today 12-m,DMA,Little Rock-Pine Bluff AR,693,4|96
face mist||moisturizer,today 12-m,DMA,Ft. Smith-Fayetteville-Springdale-Rogers AR,670,3|97
face mist||moisturizer,today 12-m,DMA,Peoria-Bloomington IL,675,4|96
face mist||moisturizer,today 12-m,DMA,Buffalo NY,514,3|97
face mist||moisturizer,today 12-m,DMA,Santa Barbara-Santa Maria-San Luis Obispo CA,855,3|97
face mist||moisturizer,today 12-m,DMA,Norfolk-Portsmouth-Newport News VA,544,3|97
face mist||moisturizer,today 12-m,DMA,Cleveland-Akron (Canton) OH,510,3|97
face mist||moisturizer,today 12-m,DMA,Columbia-Jefferson City MO,604,4|96
face mist||moisturizer,today 12-m,DMA,Huntsville-Decatur (Florence) AL,691,4|96
face mist||moisturizer,today 12-m,DMA,Wheeling WV-Steubenville OH,554,4|96
face mist||moisturizer,today 12-m,DMA,Toledo OH,547,4|96
face mist||moisturizer,today 12-m,DMA,Sioux Falls(Mitchell) SD,725,4|96
face mist||moisturizer,today 12-m,DMA,Chattanooga TN,575,4|96
face mist||moisturizer,today 12-m,DMA,Madison WI,669,4|96
face mist||moisturizer,today 12-m,DMA,Portland-Auburn ME,500,4|96
face mist||moisturizer,today 12-m,DMA,Palm Springs CA,804,3|97
face mist||moisturizer,today 12-m,DMA,Wilmington NC,550,3|97
face mist||moisturizer,today 12-m,DMA,Florence-Myrtle Beach SC,570,3|97
face mist||moisturizer,today 12-m,DMA,South Bend-Elkhart IN,588,4|96
face mist||moisturizer,today 12-m,DMA,Rochester MN-Mason City IA-Austin MN,611,3|97
face mist||moisturizer,today 12-m,DMA,Augusta GA,520,3|97
face mist||moisturizer,today 12-m,DMA,Columbus GA,522,3|97
face mist||moisturizer,today 12-m,DMA,Ft. Wayne IN,509,4|96
face mist||moisturizer,today 12-m,DMA,Wausau-Rhinelander WI,705,4|96
face mist||moisturizer,today 12-m,DMA,Springfield-Holyoke MA,543,3|97
face mist||moisturizer,today 12-m,DMA,Roanoke-Lynchburg VA,573,3|97
face mist||moisturizer,today 12-m,DMA,Evansville IN,649,4|96
face mist||moisturizer,today 12-m,DMA,Albuquerque-Santa Fe NM,790,3|97
face mist||moisturizer,today 12-m,DMA,Erie PA,516,4|96
face mist||moisturizer,today 12-m,DMA,Fargo-Valley City ND,724,3|97
face mist||moisturizer,today 12-m,DMA,Salisbury MD,576,3|97
face mist||moisturizer,today 12-m,DMA,Cedar Rapids-Waterloo-Iowa City & Dubuque IA,637,4|96
face mist||moisturizer,today 12-m,DMA,Wilkes Barre-Scranton PA,577,4|96
face mist||moisturizer,today 12-m,DMA,Harlingen-Weslaco-Brownsville-McAllen TX,636,4|96
face mist||moisturizer,today 12-m,DMA,Panama City FL,656,3|97
face mist||moisturizer,today 12-m,DMA,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,3|97
face mist||moisturizer,today 12-m,DMA,Tucson (Sierra Vista) AZ,789,4|96
face mist||moisturizer,today 12-m,DMA,Lake Charles LA,643,3|97
face mist||moisturizer,today 12-m,DMA,Greenville-New Bern-Washington NC,545,3|97
face mist||moisturizer,today 12-m,DMA,Savannah GA,507,3|97
face mist||moisturizer,today 12-m,DMA,Monterey-Salinas CA,828,3|97
face mist||moisturizer,today 12-m,DMA,Shreveport LA,612,3|97
face mist||moisturizer,today 12-m,DMA,El Paso TX,765,4|96
face mist||moisturizer,today 12-m,DMA,Green Bay-Appleton WI,658,4|96
face mist||moisturizer,today 12-m,DMA,Hattiesburg-Laurel MS,710,3|97
face mist||moisturizer,today 12-m,DMA,Greensboro-High Point-Winston Salem NC,518,3|97
face mist||moisturizer,today 12-m,DMA,Burlington VT-Plattsburgh NY,523,3|97
face mist||moisturizer,today 12-m,DMA,Yakima-Pasco-Richland-Kennewick WA,810,3|97
face mist||moisturizer,today 12-m,DMA,Columbia SC,546,3|97
face mist||moisturizer,today 12-m,DMA,Harrisburg-Lancaster-Lebanon-York PA,566,3|97
face mist||moisturizer,today 12-m,DMA,Charleston-Huntington WV,564,3|97
face mist||moisturizer,today 12-m,DMA,Flint-Saginaw-Bay City MI,513,3|97
face mist||moisturizer,today 12-m,DMA,Macon GA,503,3|97
face mist||moisturizer,today 12-m,DMA,Knoxville TN,557,3|97
face mist||moisturizer,today 12-m,DMA,Tyler-Longview(Lufkin & Nacogdoches) TX,709,3|97
face mist||moisturizer,today 12-m,DMA,Grand Rapids-Kalamazoo-Battle Creek MI,563,3|97
face mist||moisturizer,today 12-m,DMA,Bangor ME,537,3|97
face mist||moisturizer,today 12-m,DMA,Chico-Redding CA,868,3|97
face mist||moisturizer,today 12-m,DMA,Minot-Bismarck-Dickinson(Williston) ND,687,3|97
face mist||moisturizer,today 12-m,DMA,Duluth MN-Superior WI,676,3|97
face mist||moisturizer,today 12-m,DMA,Sioux City IA,624,3|97
face mist||moisturizer,today 12-m,DMA,Rockford IL,610,3|97
face mist||moisturizer,today 12-m,DMA,Lafayette LA,642,2|98
face mist||moisturizer,today 12-m,DMA,Amarillo TX,634,3|97
face mist||moisturizer,today 12-m,DMA,Idaho Falls-Pocatello ID,758,3|97
face mist||moisturizer,today 12-m,DMA,Paducah KY-Cape Girardeau MO-Harrisburg-Mount Vernon IL,632,3|97
face mist||moisturizer,today 12-m,DMA,Yuma AZ-El Centro CA,771,2|98
face mist||moisturizer,today 12-m,DMA,Tallahassee FL-Thomasville GA,530,2|98
face mist||moisturizer,today 12-m,DMA,Dayton OH,542,3|97
face mist||moisturizer,today 12-m,DMA,Charlottesville VA,584,2|98
face mist||moisturizer,today 12-m,DMA,Beaumont-Port Arthur TX,692,2|98
face mist||moisturizer,today 12-m,DMA,Youngstown OH,536,3|97
face mist||moisturizer,today 12-m,DMA,Springfield MO,619,3|97
face mist||moisturizer,today 12-m,DMA,Eugene OR,801,2|98
face mist||moisturizer,today 12-m,DMA,Odessa-Midland TX,633,2|98
face mist||moisturizer,today 12-m,DMA,Mankato MN,737,0|100
face mist||moisturizer,today 12-m,DMA,Bowling Green KY,736,0|100
face mist||moisturizer,today 12-m,DMA,Ottumwa IA-Kirksville MO,631,0|100
face mist||moisturizer,today 12-m,DMA,Abilene-Sweetwater TX,662,0|100
face mist||moisturizer,today 12-m,DMA,Albany GA,525,0|100
face mist||moisturizer,today 12-m,DMA,Butte-Bozeman MT,754,0|100
face mist||moisturizer,today 12-m,DMA,Quincy IL-Hannibal MO-Keokuk IA,717,0|100
face mist||moisturizer,today 12-m,DMA,Twin Falls ID,760,0|100
face mist||moisturizer,today 12-m,DMA,Bluefield-Beckley-Oak Hill WV,559,0|100
face mist||moisturizer,today 12-m,DMA,Topeka KS,605,0|100
face mist||moisturizer,today 12-m,DMA,Meridian MS,711,0|100
face mist||moisturizer,today 12-m,DMA,Helena MT,766,0|100
face mist||moisturizer,today 12-m,DMA,Casper-Riverton WY,767,0|100
face mist||moisturizer,today 12-m,DMA,Joplin MO-Pittsburg KS,603,0|100
face mist||moisturizer,today 12-m,DMA,Lima OH,558,0|100
face mist||moisturizer,today 12-m,DMA,Grand Junction-Montrose CO,773,0|100
face mist||moisturizer,today 12-m,DMA,Juneau AK,747,0|100
face mist||moisturizer,today 12-m,DMA,Fairbanks AK,745,0|100
face mist||moisturizer,today 12-m,DMA,Glendive MT,798,0|0
face mist||moisturizer,today 12-m,DMA,St. Joseph MO,638,0|100
face mist||moisturizer,today 12-m,DMA,Marquette MI,553,0|100
face mist||moisturizer,today 12-m,DMA,Eureka CA,802,0|100
face mist||moisturizer,today 12-m,DMA,Clarksburg-Weston WV,598,0|100
face mist||moisturizer,today 12-m,DMA,Parkersburg WV,597,0|100
face mist||moisturizer,today 12-m,DMA,Zanesville OH,596,0|100
face mist||moisturizer,today 12-m,DMA,Watertown NY,549,0|100
face mist||moisturizer,today 12-m,DMA,Presque Isle ME,552,0|100
face mist||moisturizer,today 12-m,DMA,North Platte NE,740,0|100
face mist||moisturizer,today 12-m,DMA,Jonesboro AR,734,0|100
face mist||moisturizer,today 12-m,DMA,Alpena MI,583,0|100
face mist||moisturizer,today 12-m,DMA,Lafayette IN,582,0|100
face mist||moisturizer,today 12-m,DMA,Terre Haute IN,581,0|100
face mist||moisturizer,today 12-m,DMA,Alexandria LA,644,0|100
face mist||moisturizer,today 12-m,DMA,Greenwood-Greenville MS,647,0|100
face mist||moisturizer,today 12-m,DMA,Elmira NY,565,0|100
face mist||moisturizer,today 12-m,DMA,Sherman TX-Ada OK,657,0|100
face mist||moisturizer,today 12-m,DMA,Victoria TX,626,0|100
face mist||moisturizer,today 12-m,DMA,Harrisonburg VA,569,0|100
face mist||moisturizer,today 12-m,DMA,Great Falls MT,755,0|100
korean essence||serum,today 12-m,REGION,Wyoming,US-WY,0|100
korean essence||serum,today 12-m,REGION,District of Columbia,US-DC,0|100
korean essence||serum,today 12-m,REGION,Hawaii,US-HI,0|100
korean essence||serum,today 12-m,REGION,California,US-CA,0|100
korean essence||serum,today 12-m,REGION,New York,US-NY,0|100
korean essence||serum,today 12-m,REGION,Washington,US-WA,0|100
korean essence||serum,today 12-m,REGION,Nevada,US-NV,0|100
korean essence||serum,today 12-m,REGION,Massachusetts,US-MA,0|100
korean essence||serum,today 12-m,REGION,Virginia,US-VA,0|100
korean essence||serum,today 12-m,REGION,Kansas,US-KS,0|100
korean essence||serum,today 12-m,REGION,Arizona,US-AZ,0|100
korean essence||serum,today 12-m,REGION,Florida,US-FL,0|100
korean essence||serum,today 12-m,REGION,Texas,US-TX,0|100
korean essence||serum,today 12-m,REGION,New Jersey,US-NJ,0|100
korean essence||serum,today 12-m,REGION,Colorado,US-CO,0|100
korean essence||serum,today 12-m,REGION,Illinois,US-IL,0|100
korean essence||serum,today 12-m,REGION,Pennsylvania,US-PA,0|100
korean essence||serum,today 12-m,REGION,Oregon,US-OR,0|100
korean essence||serum,today 12-m,REGION,Minnesota,US-MN,0|100
korean essence||serum,today 12-m,REGION,Tennessee,US-TN,0|100
korean essence||serum,today 12-m,REGION,Utah,US-UT,0|100
korean essence||serum,today 12-m,REGION,Connecticut,US-CT,0|100
korean essence||serum,today 12-m,REGION,North Carolina,US-NC,0|100
korean essence||serum,today 12-m,REGION,Oklahoma,US-OK,0|100
korean essence||serum,today 12-m,REGION,Maryland,US-MD,0|100
korean essence||serum,today 12-m,REGION,Georgia,US-GA,0|100
korean essence||serum,today 12-m,REGION,Arkansas,US-AR,0|100
korean essence||serum,today 12-m,REGION,Iowa,US-IA,0|100
korean essence||serum,today 12-m,REGION,Ohio,US-OH,0|100
korean essence||serum,today 12-m,REGION,Alabama,US-AL,0|100
korean essence||serum,today 12-m,REGION,Michigan,US-MI,0|100
korean essence||serum,today 12-m,REGION,Wisconsin,US-WI,0|100
korean essence||serum,today 12-m,REGION,Missouri,US-MO,0|100
korean essence||serum,today 12-m,REGION,South Carolina,US-SC,0|100
korean essence||serum,today 12-m,REGION,Indiana,US-IN,0|100
korean essence||serum,today 12-m,REGION,Kentucky,US-KY,0|100
korean essence||serum,today 12-m,REGION,Louisiana,US-LA,0|100
korean essence||serum,today 12-m,REGION,Mississippi,US-MS,0|100
korean essence||serum,today 12-m,REGION,New Mexico,US-NM,0|100
korean essence||serum,today 12-m,REGION,Rhode Island,US-RI,0|100
korean essence||serum,today 12-m,REGION,New Hampshire,US-NH,0|100
korean essence||serum,today 12-m,REGION,South Dakota,US-SD,0|100
korean essence||serum,today 12-m,REGION,Nebraska,US-NE,0|100
korean essence||serum,today 12-m,REGION,North Dakota,US-ND,0|100
korean essence||serum,today 12-m,REGION,Montana,US-MT,0|100
korean essence||serum,today 12-m,REGION,Maine,US-ME,0|100
korean essence||serum,today 12-m,REGION,Vermont,US-VT,0|100
korean essence||serum,today 12-m,REGION,Idaho,US-ID,0|100
korean essence||serum,today 12-m,REGION,Delaware,US-DE,0|100
korean essence||serum,today 12-m,REGION,West Virginia,US-WV,0|100
korean essence||serum,today 12-m,REGION,Alaska,US-AK,0|100
korean essence||serum,today 12-m,DMA,Cheyenne WY-Scottsbluff NE,759,0|100
korean essence||serum,today 12-m,DMA,Rapid City SD,764,2|98
korean essence||serum,today 12-m,DMA,Wilmington NC,550,0|100
korean essence||serum,today 12-m,DMA,Omaha NE,652,0|100
korean essence||serum,today 12-m,DMA,San Francisco-Oakland-San Jose CA,807,0|100
korean essence||serum,today 12-m,DMA,Des Moines-Ames IA,679,0|100
korean essence||serum,today 12-m,DMA,Syracuse NY,555,0|100
korean essence||serum,today 12-m,DMA,Chattanooga TN,575,0|100
korean essence||serum,today 12-m,DMA,Las Vegas NV,839,0|100
korean essence||serum,today 12-m,DMA,Los Angeles CA,803,0|100
korean essence||serum,today 12-m,DMA,San Diego CA,825,0|100
korean essence||serum,today 12-m,DMA,Washington DC (Hagerstown MD),511,0|100
korean essence||serum,today 12-m,DMA,Seattle-Tacoma WA,819,0|100
korean essence||serum,today 12-m,DMA,Miami-Ft. Lauderdale FL,528,0|100
korean essence||serum,today 12-m,DMA,New York NY,501,0|100
korean essence||serum,today 12-m,DMA,Sacramento-Stockton-Modesto CA,862,0|100
korean essence||serum,today 12-m,DMA,Dallas-Ft. Worth TX,623,0|100
korean essence||serum,today 12-m,DMA,Wichita-Hutchinson KS,678,0|100
korean essence||serum,today 12-m,DMA,Honolulu HI,744,0|100
korean essence||serum,today 12-m,DMA,Spokane WA,881,0|100
korean essence||serum,today 12-m,DMA,Houston TX,618,0|100
korean essence||serum,today 12-m,DMA,San Antonio TX,641,0|100
korean essence||serum,today 12-m,DMA,Phoenix AZ,753,0|100
korean essence||serum,today 12-m,DMA,Austin TX,635,0|100
korean essence||serum,today 12-m,DMA,Boston MA-Manchester NH,506,0|100
korean essence||serum,today 12-m,DMA,Nashville TN,659,0|100
korean essence||serum,today 12-m,DMA,Orlando-Daytona Beach-Melbourne FL,534,0|100
korean essence||serum,today 12-m,DMA,Kansas City MO,616,0|100
korean essence||serum,today 12-m,DMA,Charlotte NC,517,0|100
korean essence||serum,today 12-m,DMA,Chicago IL,602,0|100
korean essence||serum,today 12-m,DMA,Norfolk-Portsmouth-Newport News VA,544,0|100
korean essence||serum,today 12-m,DMA,Memphis TN,640,0|100
korean essence||serum,today 12-m,DMA,Tampa-St. Petersburg (Sarasota) FL,539,0|100
korean essence||serum,today 12-m,DMA,Ft. Myers-Naples FL,571,0|100
korean essence||serum,today 12-m,DMA,Hartford & New Haven CT,533,0|100
korean essence||serum,today 12-m,DMA,Fresno-Visalia CA,866,0|100
korean essence||serum,today 12-m,DMA,Richmond-Petersburg VA,556,0|100
korean essence||serum,today 12-m,DMA,Denver CO,751,0|100
korean essence||serum,today 12-m,DMA,Portland OR,820,0|100
korean essence||serum,today 12-m,DMA,Salt Lake City UT,770,0|100
korean essence||serum,today 12-m,DMA,Philadelphia PA,504,0|100
korean essence||serum,today 12-m,DMA,Jacksonville FL,561,0|100
korean essence||serum,today 12-m,DMA,Oklahoma City OK,650,0|100
korean essence||serum,today 12-m,DMA,Birmingham AL,630,0|100
korean essence||serum,today 12-m,DMA,Milwaukee WI,617,0|100
korean essence||serum,today 12-m,DMA,Columbus OH,535,0|100
korean essence||serum,today 12-m,DMA,Detroit MI,505,0|100
korean essence||serum,today 12-m,DMA,Atlanta GA,524,0|100
korean essence||serum,today 12-m,DMA,Minneapolis-St. Paul MN,613,0|100
korean essence||serum,today 12-m,DMA,Cincinnati OH,515,0|100
korean essence||serum,today 12-m,DMA,Raleigh-Durham (Fayetteville) NC,560,0|100
korean essence||serum,today 12-m,DMA,West Palm Beach-Ft. Pierce FL,548,0|100
korean essence||serum,today 12-m,DMA,Pittsburgh PA,508,0|100
korean essence||serum,today 12-m,DMA,Cleveland-Akron (Canton) OH,510,0|100
korean essence||serum,today 12-m,DMA,Indianapolis IN,527,0|100
korean essence||serum,today 12-m,DMA,Wichita Falls TX & Lawton OK,627,0|100
korean essence||serum,today 12-m,DMA,Monroe LA-El Dorado AR,628,0|100
korean essence||serum,today 12-m,DMA,Knoxville TN,557,0|100
korean essence||serum,today 12-m,DMA,Lima OH,558,0|100
korean essence||serum,today 12-m,DMA,Bluefield-Beckley-Oak Hill WV,559,0|100
korean essence||serum,today 12-m,DMA,Marquette MI,553,0|100
korean essence||serum,today 12-m,DMA,Presque Isle ME,552,0|100
korean essence||serum,today 12-m,DMA,Grand Rapids-Kalamazoo-Battle Creek MI,563,0|100
korean essence||serum,today 12-m,DMA,Charleston-Huntington WV,564,0|100
korean essence||serum,today 12-m,DMA,Elmira NY,565,0|100
korean essence||serum,today 12-m,DMA,Harrisburg-Lancaster-Lebanon-York PA,566,0|100
korean essence||serum,today 12-m,DMA,Greenville-Spartanburg SC-Asheville NC-Anderson SC,567,0|100
korean essence||serum,today 12-m,DMA,Harrisonburg VA,569,0|100
korean essence||serum,today 12-m,DMA,Florence-Myrtle Beach SC,570,0|100
korean essence||serum,today 12-m,DMA,Lansing MI,551,0|100
korean essence||serum,today 12-m,DMA,Roanoke-Lynchburg VA,573,0|100
korean essence||serum,today 12-m,DMA,Johnstown-Altoona PA,574,0|100
korean essence||serum,today 12-m,DMA,Watertown NY,549,0|100
korean essence||serum,today 12-m,DMA,Salisbury MD,576,0|100
korean essence||serum,today 12-m,DMA,Wilkes Barre-Scranton PA,577,0|100
korean essence||serum,today 12-m,DMA,Terre Haute IN,581,0|100
korean essence||serum,today 12-m,DMA,Lafayette IN,582,0|100
korean essence||serum,today 12-m,DMA,Alpena MI,583,0|100
korean essence||serum,today 12-m,DMA,Charlottesville VA,584,0|100
korean essence||serum,today 12-m,DMA,South Bend-Elkhart IN,588,0|100
korean essence||serum,today 12-m,DMA,Gainesville FL,592,0|100
korean essence||serum,today 12-m,DMA,Zanesville OH,596,0|100
korean essence||serum,today 12-m,DMA,Parkersburg WV,597,0|100
korean essence||serum,today 12-m,DMA,Clarksburg-Weston WV,598,0|100
korean essence||serum,today 12-m,DMA,Corpus Christi TX,600,0|100
korean essence||serum,today 12-m,DMA,Toledo OH,547,0|100
korean essence||serum,today 12-m,DMA,Joplin MO-Pittsburg KS,603,0|100
korean essence||serum,today 12-m,DMA,Columbia-Jefferson City MO,604,0|100
korean essence||serum,today 12-m,DMA,Topeka KS,605,0|100
korean essence||serum,today 12-m,DMA,Dothan AL,606,0|100
korean essence||serum,today 12-m,DMA,St. Louis MO,609,0|100
korean essence||serum,today 12-m,DMA,Rockford IL,610,0|100
korean essence||serum,today 12-m,DMA,Rochester MN-Mason City IA-Austin MN,611,0|100
korean essence||serum,today 12-m,DMA,Shreveport LA,612,0|100
korean essence||serum,today 12-m,DMA,Columbia SC,546,0|100
